2024-06-05 15:52:10,2024-06-05 15:52:20,3,17.543333333333333
2024-06-05 15:52:20,2024-06-05 15:52:30,3,17.38
2024-06-05 15:52:30,2024-06-05 15:52:40,3,14.916
2024-06-05 15:52:40,2024-06-05 15:52:50,3,11.38
2024-06-05 15:52:50,2024-06-05 15:53,3,15.75
2024-06-05 15:52:10,2024-06-05 15:52:20,2,16.474999999999998
2024-06-05 15:52:10,2024-06-05 15:52:20,1,11.7
2024-06-05 15:52:20,2024-06-05 15:52:30,1,14.1825
2024-06-05 15:52:20,2024-06-05 15:52:30,2,14.87
2024-06-05 15:52:30,2024-06-05 15:52:40,1,15.11
2024-06-05 15:52:30,2024-06-05 15:52:40,2,17.075000000000003
2024-06-05 15:52:40,2024-06-05 15:52:50,2,19.83
2024-06-05 15:52:40,2024-06-05 15:52:50,1,15.33
2024-06-05 15:52:50,2024-06-05 15:53,2,20.2175
2024-06-05 15:52:50,2024-06-05 15:53,1,15.107999999999999
